,genres comedy,genres outros,genres action,genres animation,genres drama,genres crime,genres romance,genres family,genres thriller,genres documentation
4276,0,1,0,0,1,0,0,0,1,0
4277,0,0,0,0,1,0,0,0,0,0
4278,0,0,0,0,0,0,0,1,0,1
4279,0,0,1,0,0,0,0,0,1,0
4280,1,1,1,1,0,0,0,1,0,0
4281,0,1,0,0,1,0,1,0,0,0
4282,1,0,0,0,0,0,0,0,0,0
4283,0,0,0,1,0,0,0,1,0,0
4284,1,1,1,1,0,0,0,1,0,0
4285,0,0,0,0,1,1,0,0,1,0
4286,1,1,0,0,0,0,0,0,0,0
4287,1,1,0,0,1,0,0,1,0,0
4288,1,0,0,0,0,0,0,0,0,0
4289,0,0,0,1,0,0,0,1,0,0
4290,1,0,0,0,0,0,1,0,0,0
4291,0,0,0,0,1,0,0,0,0,0
4292,1,0,0,0,0,0,0,0,0,0
4293,0,0,0,0,0,0,0,0,0,1
4294,1,0,0,0,1,1,0,0,0,0
4295,0,1,0,0,1,0,0,0,0,0
4296,0,1,0,0,0,0,0,0,0,0
4297,0,0,0,0,0,0,0,0,0,1
4298,0,0,0,0,0,0,0,0,0,1
4299,0,0,0,0,1,1,0,0,0,0
4300,1,0,1,1,1,0,0,1,0,0
4301,1,0,1,0,1,1,0,0,1,0
4302,0,2,0,0,0,0,0,0,1,0
4303,1,0,0,0,1,0,1,1,0,0
4304,1,0,0,0,0,0,0,0,0,0
4305,0,1,0,0,0,0,1,0,0,1
4306,1,0,0,0,1,0,0,0,0,0
4307,0,1,0,0,0,0,0,0,1,0
4308,1,0,0,0,0,0,1,0,0,0
4309,0,0,0,0,1,0,0,0,0,0
4310,1,0,0,0,0,0,0,0,0,0
4311,0,1,0,0,0,0,0,0,0,0
4312,0,0,0,0,0,0,0,0,0,1
4313,1,0,0,0,1,1,0,0,0,0
4314,0,0,0,0,1,0,0,0,0,1
4315,1,1,0,1,0,0,0,1,0,1
4316,1,0,0,0,1,0,0,0,0,0
4317,0,1,0,0,0,0,0,0,0,0
4318,0,1,0,0,0,0,0,0,0,0
4319,0,0,0,0,1,0,0,1,0,0
4320,0,0,0,0,0,0,0,0,0,1
4321,0,1,0,0,0,0,0,0,0,1
4322,0,0,0,1,0,0,0,1,0,0
4323,1,0,0,0,0,0,0,0,0,1
4324,1,0,0,0,0,0,0,0,0,0
4325,0,1,0,0,0,0,0,0,0,1
4326,0,0,1,0,1,0,1,0,0,0
4327,1,1,0,1,0,0,0,1,0,0
4328,1,0,1,0,0,0,0,0,0,0
4329,1,0,0,0,1,0,1,0,0,0
4330,0,0,0,1,0,0,0,0,0,0
4331,1,0,0,0,0,0,0,0,0,0
4332,1,0,1,1,1,0,0,0,0,0
4333,1,1,0,1,0,0,0,1,0,0
4334,1,0,0,0,0,0,0,0,0,0
4335,0,0,0,1,0,0,0,0,0,0
4336,0,0,0,0,1,0,0,0,0,0
4337,1,0,0,0,1,0,1,0,0,0
4338,0,2,0,0,1,0,0,0,1,0
4339,0,0,0,0,1,1,0,0,1,0
4340,1,0,0,0,1,0,1,0,0,0
4341,1,0,0,0,1,0,1,0,0,0
4342,0,1,0,0,0,0,0,0,0,1
4343,0,2,1,0,0,0,0,0,1,0
4344,0,0,0,0,1,0,0,0,0,0
4345,1,0,0,0,0,0,0,0,0,0
4346,0,0,0,0,1,0,1,0,0,0
4347,0,1,0,0,0,0,0,0,0,1
4348,0,0,0,0,1,0,0,0,0,0
4349,1,0,0,0,0,0,0,1,0,0
4350,0,0,0,0,1,0,0,0,0,0
4351,1,0,0,0,0,0,0,0,0,0
4352,0,0,0,0,1,0,0,0,0,0
4353,1,0,0,0,1,0,1,0,0,0
4354,0,0,0,0,0,0,0,0,0,1
4355,1,0,1,0,1,0,0,0,0,0
4356,0,0,0,1,0,0,0,0,0,0
4357,0,1,0,0,0,0,0,0,0,0
4358,0,0,0,1,0,0,0,0,0,0
4359,1,2,1,1,0,0,0,1,0,0
4360,0,0,0,0,0,1,0,0,0,0
4361,1,0,0,0,0,0,0,0,0,0
4362,0,1,0,0,0,0,0,0,1,0
4363,0,0,0,0,1,0,0,0,0,0
4364,1,2,0,0,1,0,0,0,0,0
4365,1,0,0,0,1,0,1,0,0,0
4366,1,0,0,0,0,0,0,0,0,0
4367,1,0,1,0,0,0,0,1,0,0
4368,1,0,1,0,1,1,0,0,0,0
4369,0,1,0,0,1,0,0,0,1,0
4370,0,0,0,0,1,0,0,0,0,0
4371,0,0,0,0,1,0,0,0,1,0
4372,1,0,0,0,0,0,0,0,0,0
4373,1,0,0,0,0,0,0,0,0,0
4374,1,0,0,0,1,0,1,0,0,0
4375,0,1,1,0,0,0,0,0,1,0
4376,1,2,1,0,0,0,0,0,0,0
4377,1,1,0,0,1,0,0,0,0,0
4378,0,0,0,0,1,0,0,0,0,0
4379,0,0,0,0,1,0,0,0,0,0
4380,0,1,0,0,0,0,0,0,1,0
4381,0,0,0,0,1,1,0,0,1,0
4382,0,0,0,0,1,0,1,0,0,0
4383,1,0,0,0,0,0,1,0,0,0
4384,0,1,0,1,0,0,0,1,0,0
4385,1,1,0,0,1,0,0,0,1,0
4386,1,0,0,0,1,0,0,0,0,0
4387,0,0,0,0,1,0,1,0,0,0
4388,1,0,0,1,0,0,0,1,0,0
4389,0,0,0,1,0,0,0,1,0,0
4390,0,1,0,0,0,0,0,0,0,1
4391,1,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,1,0,0,0,0,0
4393,1,0,0,0,0,0,0,0,0,0
4394,0,1,0,0,0,0,0,0,0,0
4395,1,0,0,0,1,0,1,0,0,0
4396,0,1,0,0,0,0,0,0,0,1
4397,0,0,0,0,0,0,0,0,0,1
4398,1,0,0,0,1,0,1,0,0,0
4399,0,0,0,0,1,0,0,0,0,0
4400,0,0,0,0,1,0,0,0,1,0
4401,1,0,0,0,0,0,0,0,0,0
4402,0,1,0,0,0,0,0,0,0,0
4403,1,0,0,0,1,1,0,0,0,0
4404,0,0,0,0,1,0,0,0,0,0
4405,0,0,0,0,1,1,0,0,0,0
4406,0,2,0,0,0,0,0,0,0,0
4407,1,0,0,0,0,0,0,0,0,0
4408,1,0,0,0,0,0,0,0,0,0
4409,0,0,0,0,1,0,0,0,1,0
4410,0,0,0,0,0,0,0,0,0,1
4411,0,0,0,0,1,0,0,0,0,0
4412,1,0,0,0,1,0,0,0,0,0
4413,1,0,0,0,0,0,0,0,0,0
4414,1,0,0,0,0,0,0,0,0,0
4415,1,0,0,0,0,0,1,0,0,0
4416,0,0,0,0,1,0,0,0,0,0
4417,0,0,0,0,1,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,1
4419,0,1,0,0,0,0,0,0,0,0
4420,1,0,0,0,0,0,0,1,0,0
4421,1,0,1,0,0,0,1,0,0,0
4422,1,0,0,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0,0,0,1
4424,0,0,0,1,0,0,0,0,0,0
4425,1,0,0,0,0,0,0,1,0,0
4426,0,0,0,1,0,0,0,1,0,0
4427,0,0,0,0,1,0,0,0,0,0
4428,0,0,0,0,0,0,0,1,0,0
4429,1,0,0,0,1,0,1,0,0,0
4430,0,1,0,0,0,0,0,0,0,1
4431,0,0,0,0,0,1,0,0,1,0
4432,0,0,0,0,0,1,0,0,0,1
4433,0,1,0,0,1,0,0,1,0,1
4434,0,1,0,0,0,0,0,0,0,0
4435,1,0,0,0,0,0,0,0,0,0
4436,0,1,0,0,0,0,0,0,0,0
4437,1,0,0,0,1,0,0,0,0,0
4438,0,0,0,0,0,0,0,0,0,1
4439,1,0,0,0,0,0,0,0,0,0
4440,1,0,0,0,1,0,1,0,0,0
4441,0,0,1,1,0,0,0,1,0,0
4442,0,0,0,0,1,0,0,0,0,0
4443,1,0,0,0,0,0,0,0,0,0
4444,1,0,0,0,0,0,0,0,0,0
4445,1,0,0,0,0,0,0,0,0,0
4446,1,0,0,0,0,0,0,0,0,0
4447,0,0,0,0,1,0,1,0,0,0
4448,0,0,0,0,0,0,0,0,0,1
4449,1,0,0,0,0,0,0,0,0,0
4450,0,0,0,0,1,0,1,0,0,0
4451,0,0,0,0,0,0,0,0,1,0
4452,0,2,0,0,0,0,0,0,0,0
4453,0,1,0,0,1,1,0,0,0,0
4454,0,0,0,0,1,0,0,0,0,1
4455,0,0,0,0,1,1,0,0,0,0
4456,1,0,0,0,0,0,0,0,0,0
4457,0,0,0,1,0,0,0,1,0,0
4458,0,2,0,0,0,0,0,0,0,0
4459,1,0,0,0,0,0,1,0,0,0
4460,1,0,0,0,1,0,0,0,0,0
4461,0,0,0,0,1,0,0,0,0,0
4462,1,0,0,0,0,0,1,0,0,0
4463,0,0,1,0,1,0,1,0,0,0
4464,0,0,0,0,1,0,0,0,1,0
4465,1,0,0,0,1,0,0,0,0,0
4466,0,0,0,0,0,0,0,0,0,1
4467,1,0,1,1,0,0,0,1,0,0
4468,0,0,0,0,1,0,0,0,0,0
4469,0,0,0,0,1,0,0,0,0,0
4470,0,0,0,1,1,0,0,0,0,0
4471,0,0,0,0,0,0,0,0,0,1
4472,1,0,0,0,1,0,1,0,0,0
4473,0,0,0,0,0,0,0,1,0,0
4474,1,0,0,0,1,0,0,0,0,0
4475,1,0,0,0,0,0,0,0,0,0
4476,0,0,0,0,1,0,0,0,0,0
4477,0,0,0,0,0,0,0,0,0,1
4478,0,0,0,1,0,0,0,1,0,0
4479,1,0,0,0,1,0,0,0,0,0
4480,1,0,0,0,1,0,0,0,0,0
4481,1,0,0,0,1,0,0,0,0,0
4482,0,0,1,0,1,1,0,0,0,0
4483,0,0,0,0,1,0,0,0,0,0
4484,0,0,0,0,1,0,1,0,0,0
4485,0,1,1,0,1,0,0,0,1,0
4486,0,0,0,1,0,0,0,0,0,0
4487,0,0,0,1,0,0,0,0,0,0
4488,0,0,0,0,1,0,0,0,0,0
4489,1,0,0,0,1,0,0,0,0,0
4490,1,1,0,0,1,0,1,0,0,0
4491,0,0,0,0,1,0,1,0,0,0
4492,0,1,0,1,0,0,0,0,0,0
4493,0,0,0,0,1,0,1,0,0,0
4494,0,0,0,0,1,0,0,0,0,0
4495,0,0,0,0,1,0,0,1,0,0
4496,0,1,0,0,0,0,0,0,1,0
4497,1,0,0,0,0,0,0,0,0,0
4498,0,1,0,0,0,0,0,0,0,0
4499,1,0,0,0,1,1,0,0,0,0
4500,0,1,0,0,0,0,0,0,0,1
4501,1,0,0,0,0,0,1,0,0,0
4502,0,1,0,1,0,0,0,1,0,0
4503,0,0,0,1,0,0,0,1,0,0
4504,0,1,0,0,0,0,0,0,0,1
4505,1,0,1,0,1,1,0,0,0,0
4506,0,0,0,0,1,0,0,0,0,0
4507,0,0,0,1,0,0,0,0,0,0
4508,1,0,0,0,0,0,0,0,0,0
4509,1,0,0,0,0,0,1,0,0,0
4510,0,1,1,0,1,1,0,0,1,0
4511,0,0,1,1,0,0,0,1,0,0
4512,1,0,0,0,0,0,0,0,0,0
4513,0,1,0,0,0,0,0,0,0,1
4514,0,1,0,0,0,0,0,0,0,0
4515,0,0,0,0,1,0,0,0,0,0
4516,1,0,0,0,0,0,0,0,0,0
4517,0,0,0,0,0,0,0,0,0,1
4518,0,0,0,0,0,0,0,0,0,1
4519,1,0,0,0,0,0,1,0,0,0
4520,1,0,0,0,1,0,1,0,0,0
4521,1,0,0,0,0,0,0,1,0,0
4522,0,2,0,0,1,0,1,0,0,0
4523,0,0,1,0,0,1,0,0,1,0
4524,1,0,0,0,1,0,0,0,0,0
4525,1,0,0,0,0,0,1,0,0,0
4526,1,0,1,1,0,0,0,1,0,0
4527,1,0,0,0,0,0,0,0,0,0
4528,0,1,0,0,0,0,0,0,0,1
4529,1,0,0,0,1,1,0,0,0,0
4530,1,0,0,0,1,0,0,1,0,0
4531,0,0,0,0,0,0,0,0,0,1
4532,0,1,0,0,0,0,1,0,0,0
4533,1,0,0,0,1,0,0,0,0,0
4534,0,0,0,0,1,0,1,0,0,0
4535,0,0,1,0,0,0,0,0,1,0
4536,0,0,0,1,0,0,0,0,0,0
4537,0,0,0,0,1,0,0,0,1,0
4538,1,0,0,0,1,0,1,0,0,0
4539,0,0,0,0,0,0,0,0,0,1
4540,0,0,0,0,1,0,0,0,0,0
4541,0,0,0,0,0,0,0,0,0,1
4542,1,0,0,0,0,0,0,0,0,0
4543,0,0,0,0,1,0,0,0,0,0
4544,0,0,0,0,1,0,0,0,0,0
4545,1,0,0,0,0,0,0,0,0,0
4546,0,1,0,0,1,0,0,0,0,0
4547,1,0,0,0,0,0,0,0,0,0
4548,1,0,0,0,0,0,0,0,0,0
4549,1,0,0,0,1,0,1,0,0,0
4550,0,0,0,1,0,0,0,0,0,0
4551,0,1,0,0,1,0,0,0,0,0
4552,0,0,0,1,0,0,0,0,0,0
4553,1,1,1,1,1,0,0,1,0,0
4554,1,0,0,0,0,0,0,0,0,0
4555,0,1,0,0,0,0,0,0,0,1
4556,1,0,0,0,0,0,0,0,0,0
4557,0,0,0,0,0,0,0,0,0,1
4558,0,0,0,0,0,0,0,0,0,1
4559,1,0,0,0,1,0,0,0,0,0
4560,1,0,0,0,0,0,0,0,0,0
4561,1,0,0,0,1,0,1,0,0,0
4562,0,0,0,0,1,0,1,0,0,0
4563,0,1,0,0,0,0,0,0,0,1
4564,1,0,0,0,0,0,1,0,0,0
4565,1,1,0,0,1,0,0,0,0,0
4566,1,0,0,0,0,0,0,1,0,0
4567,1,0,0,0,0,0,0,0,0,0
4568,0,0,0,1,0,0,0,0,0,0
4569,0,1,0,0,1,0,1,0,0,0
4570,0,0,0,0,1,0,0,0,0,0
4571,1,0,1,0,1,0,0,0,0,0
4572,0,0,0,0,0,0,0,0,0,1
4573,0,2,0,1,0,0,0,1,0,0
4574,0,1,0,0,1,0,0,0,0,1
4575,0,0,0,0,1,0,1,0,0,0
4576,0,0,0,0,0,0,0,0,0,1
4577,1,0,0,0,1,0,1,0,0,0
4578,0,1,0,0,1,0,0,0,0,0
4579,1,0,1,1,0,0,0,0,0,0
4580,1,0,0,0,0,0,0,0,0,0
4581,0,0,0,0,1,0,0,0,1,0
4582,0,0,0,0,0,1,0,0,0,0
4583,0,0,0,0,0,0,0,0,0,1
4584,0,1,0,0,1,0,0,0,0,1
4585,0,0,0,0,1,0,0,0,0,0
4586,1,0,0,1,0,0,0,1,0,0
4587,0,1,0,0,0,0,0,0,0,0
4588,0,0,0,0,1,0,1,0,0,0
4589,0,0,0,0,0,0,0,0,0,1
4590,1,0,0,0,0,0,0,0,0,0
4591,0,0,0,0,0,0,0,0,0,0
4592,0,0,0,1,0,0,0,0,0,0
4593,0,0,1,0,0,0,0,0,0,0
4594,1,0,0,0,0,0,0,0,0,0
4595,0,1,0,0,0,0,0,0,0,1
4596,1,0,0,0,0,0,1,1,0,0
4597,1,0,0,0,0,0,0,0,0,0
4598,1,0,0,0,1,0,0,0,0,0
4599,0,0,0,0,1,0,0,0,0,0
4600,1,0,0,0,0,0,0,0,0,0
4601,0,0,0,0,0,0,0,0,0,1
4602,1,0,0,0,0,0,1,0,0,0
4603,1,0,0,0,0,0,0,0,0,0
4604,0,0,0,0,0,0,0,0,0,1
4605,1,0,0,0,0,0,0,0,0,0
4606,0,0,0,0,0,0,0,0,0,0
4607,0,1,0,0,0,0,0,0,0,1
4608,0,0,0,0,1,0,1,0,0,0
4609,1,0,0,0,0,0,1,0,0,0
4610,0,1,0,0,0,0,0,0,0,1
4611,0,0,0,0,1,0,1,0,0,0
4612,1,1,0,0,0,0,0,0,0,0
4613,0,0,0,0,0,0,0,0,1,0
4614,0,1,0,0,0,0,0,0,0,1
4615,1,0,0,1,0,0,0,0,0,0
4616,0,0,1,0,1,0,0,0,0,0
4617,0,0,0,0,0,0,0,0,1,0
4618,1,1,0,0,1,0,0,0,0,0
4619,1,0,0,0,1,0,0,0,0,0
4620,0,1,0,0,0,0,0,0,0,0
4621,1,0,0,0,0,0,1,0,0,0
4622,0,1,0,0,0,0,0,0,0,0
4623,0,1,0,0,0,0,0,0,0,1
4624,1,0,0,1,0,0,0,0,0,0
4625,0,0,0,0,1,0,1,0,0,0
4626,0,0,0,0,1,0,1,0,0,0
4627,0,0,0,1,0,0,0,0,0,0
4628,1,0,0,0,0,0,0,0,0,0
4629,1,1,0,0,0,0,0,0,0,0
4630,1,0,0,0,0,0,1,0,0,0
4631,0,0,0,0,0,0,0,0,0,1
4632,0,0,0,0,1,0,0,0,0,0
4633,1,0,0,0,1,0,0,0,0,0
4634,0,0,0,0,1,0,0,0,0,0
4635,1,0,0,0,1,0,0,0,0,0
4636,0,0,0,0,1,0,0,0,0,0
4637,0,0,0,0,0,0,1,0,0,0
4638,1,0,0,0,0,0,0,0,0,0
4639,1,0,0,0,1,0,0,0,0,0
4640,0,0,0,0,0,1,0,0,1,0
4641,0,0,0,0,1,0,1,0,0,0
4642,1,0,0,0,0,0,0,0,0,0
4643,1,0,0,0,1,0,0,0,0,0
4644,0,0,1,0,0,1,0,0,1,0
4645,0,0,0,1,0,0,0,1,0,0
4646,0,0,0,1,0,0,0,1,0,0
4647,0,0,0,0,0,0,0,0,0,1
4648,0,0,0,0,0,0,0,0,0,0
4649,0,0,0,0,0,0,0,0,0,1
4650,0,1,0,0,0,0,0,0,1,0
4651,0,1,0,0,0,0,0,0,0,0
4652,0,0,0,0,1,0,0,0,0,0
4653,0,0,0,0,0,0,0,0,0,0
4654,1,0,0,0,0,0,0,0,0,0
4655,1,0,0,0,1,1,0,1,0,0
4656,0,0,0,0,1,0,0,0,0,0
4657,0,0,0,0,0,0,0,0,0,1
4658,0,1,0,0,0,0,0,0,0,0
4659,0,0,0,0,0,0,0,0,0,0
4660,1,1,0,1,0,0,0,0,0,0
4661,1,0,0,0,0,0,0,0,0,0
4662,0,0,1,0,0,0,0,0,0,0
4663,1,0,0,0,1,0,0,0,0,0
4664,1,0,0,0,0,0,0,0,0,0
4665,1,0,0,0,0,0,0,0,0,0
4666,0,0,0,0,1,0,1,0,0,0
4667,0,0,0,0,0,0,0,0,0,1
4668,0,0,0,0,1,0,0,0,0,0
4669,0,0,0,0,0,0,0,0,0,0
4670,0,0,0,0,1,0,1,0,0,0
4671,0,1,0,0,0,0,0,0,0,1
4672,0,0,0,0,1,0,0,0,0,0
4673,0,0,0,0,1,0,0,0,0,0
4674,1,0,0,0,0,0,0,0,0,0
4675,0,0,0,0,0,0,0,0,0,0
4676,1,0,0,0,1,0,1,0,0,0
4677,0,0,0,0,1,0,0,0,1,0
4678,0,1,0,0,0,0,0,1,0,0
4679,0,0,0,0,1,0,0,0,0,0
4680,0,0,0,0,0,0,0,0,0,0
4681,1,1,0,0,0,0,0,0,0,0
4682,0,1,0,0,0,0,0,0,0,0
4683,0,0,0,0,1,0,1,0,0,0
4684,1,0,0,0,0,0,1,0,0,0
4685,0,0,0,0,1,0,0,0,0,0
4686,0,0,0,0,0,0,0,0,0,1
4687,0,0,0,1,0,0,0,1,0,0
4688,1,0,0,1,0,0,0,0,0,0
4689,1,0,0,0,1,0,1,1,0,0
4690,1,0,0,0,0,0,0,0,0,0
4691,0,1,0,0,0,0,0,0,0,0
4692,0,0,1,0,0,0,0,0,1,0
4693,0,2,1,0,0,0,0,0,1,0
4694,0,0,1,0,1,0,0,0,0,0
4695,1,2,0,1,1,0,0,1,0,0
4696,1,0,1,0,1,0,1,0,1,0
4697,1,0,0,0,1,0,1,0,0,0
4698,1,1,0,0,1,0,0,0,0,0
4699,0,1,1,0,1,1,0,0,1,0
4700,0,0,0,0,1,1,0,0,1,0
4701,1,0,0,0,0,0,0,1,0,0
4702,1,2,0,1,0,0,0,1,0,0
4703,0,0,0,0,0,1,0,0,0,1
4704,0,0,0,0,0,0,0,0,0,1
4705,1,1,0,0,0,0,0,0,0,0
4706,0,0,0,0,0,1,0,0,0,1
4707,0,1,0,0,0,0,0,0,0,0
4708,0,1,0,0,1,0,0,0,0,0
4709,0,0,0,0,0,1,0,0,0,1
4710,1,1,0,0,0,0,0,0,0,0
4711,0,2,0,0,1,0,0,0,0,0
4712,0,3,1,0,1,0,0,0,0,0
4713,0,0,0,0,1,0,0,0,0,0
4714,1,3,1,0,0,0,0,0,1,0
4715,0,1,0,0,0,0,0,0,0,0
4716,1,0,0,0,0,0,0,0,0,1
4717,0,0,0,0,1,0,0,0,1,0
4718,0,2,1,1,1,0,0,0,0,0
4719,0,0,1,0,1,0,0,0,1,0
4720,0,0,1,0,1,1,0,0,1,0
4721,1,1,1,0,1,0,0,0,0,0
4722,0,0,0,0,1,0,1,0,0,0
4723,0,0,0,0,1,0,0,0,0,0
4724,0,0,0,0,1,1,0,0,1,0
4725,1,0,0,0,1,0,0,0,0,0
4726,1,1,0,0,1,0,0,0,0,0
4727,0,1,0,0,1,0,1,0,0,0
4728,0,1,0,0,0,0,0,0,0,0
4729,1,2,1,1,0,0,0,0,0,0
4730,0,0,1,0,1,1,0,0,1,0
4731,0,0,0,0,1,1,0,0,0,0
4732,1,1,1,0,0,0,0,0,0,0
4733,0,2,0,0,1,0,0,0,1,0
4734,1,0,0,0,1,0,1,0,0,0
4735,0,0,0,0,1,0,0,0,0,0
4736,1,0,0,0,1,0,0,0,1,0
4737,0,0,0,0,1,0,0,0,0,0
4738,0,0,1,0,1,0,0,0,1,0
4739,1,2,1,0,1,0,1,0,1,0
4740,1,0,0,0,0,0,0,0,0,0
4741,1,0,0,0,0,1,0,0,0,0
4742,0,2,1,0,1,0,1,0,0,0
4743,0,0,0,0,1,0,0,0,0,0
4744,0,1,0,0,0,0,0,0,0,0
4745,0,2,1,0,1,0,0,0,0,0
4746,1,1,1,1,0,0,0,1,0,0
4747,0,0,0,0,1,0,0,0,0,0
4748,0,0,0,0,0,1,0,0,0,1
4749,1,0,0,0,1,1,0,0,1,0
4750,1,0,1,0,0,1,0,0,1,0
4751,1,0,0,0,1,1,0,0,1,0
4752,0,0,0,0,0,0,0,0,0,1
4753,0,2,0,0,1,0,0,0,1,0
4754,0,0,0,0,1,1,0,0,1,0
4755,0,1,0,0,0,0,0,0,0,0
4756,0,3,1,0,1,0,0,0,1,0
4757,0,0,0,0,0,0,0,0,0,1
4758,0,2,1,1,1,0,0,0,0,0
4759,1,0,0,0,0,0,0,0,0,0
4760,0,0,0,0,0,1,0,0,0,1
4761,1,0,0,0,1,0,1,0,0,0
4762,1,2,1,1,1,0,1,1,0,0
4763,0,0,0,0,0,0,0,0,0,1
4764,0,1,0,0,0,0,0,0,0,1
4765,1,1,0,1,0,0,0,1,0,0
4766,1,0,0,0,1,0,0,0,0,0
4767,0,1,0,0,1,0,0,0,0,0
4768,0,2,1,1,1,0,0,0,1,0
4769,0,2,1,0,1,0,0,0,0,0
4770,0,1,1,0,1,0,0,0,0,0
4771,0,0,1,0,1,0,0,0,0,0
4772,0,0,0,0,1,0,0,0,1,0
4773,0,0,0,0,0,1,0,0,0,1
4774,0,0,0,0,0,1,0,0,0,1
4775,0,1,0,0,1,0,0,0,0,0
4776,1,0,1,0,1,1,0,0,1,0
4777,0,0,0,0,1,1,0,0,1,0
4778,0,1,0,0,0,0,0,0,0,1
4779,1,0,0,0,0,0,0,1,0,0
4780,1,0,0,0,1,0,0,0,0,0
4781,1,0,1,0,1,1,0,0,1,0
4782,1,1,1,1,0,0,0,0,0,0
4783,0,1,0,0,0,1,0,0,1,0
4784,0,0,1,0,1,1,0,0,1,0
4785,0,1,1,0,0,0,0,0,1,0
4786,0,1,1,1,0,0,0,0,0,0
4787,1,0,0,0,0,0,0,0,0,1
4788,1,2,0,1,0,0,0,0,0,0
4789,1,0,0,0,0,0,0,0,0,0
4790,0,1,0,0,0,0,0,0,0,0
4791,0,1,0,0,0,0,0,0,0,0
4792,0,0,0,0,1,0,0,0,1,0
4793,0,0,0,0,1,0,1,0,0,0
4794,0,0,0,0,1,0,0,0,0,0
4795,0,0,0,0,0,0,0,0,0,1
4796,0,0,0,1,0,0,0,0,0,0
4797,1,0,0,0,1,0,0,0,0,0
4798,0,0,0,0,1,1,0,0,0,0
4799,0,0,0,0,0,1,0,0,0,1
4800,1,2,1,0,1,1,0,0,0,0
4801,1,1,1,1,0,0,0,1,0,0
4802,0,3,0,0,1,1,0,0,1,0
4803,1,0,0,0,0,0,0,0,0,0
4804,0,1,1,0,1,0,0,0,0,0
4805,1,1,0,0,1,0,0,0,0,0
4806,0,0,0,0,1,0,0,0,0,0
4807,0,0,0,0,1,1,0,0,1,0
4808,0,1,0,0,0,0,0,0,0,1
4809,0,1,1,0,1,1,0,0,1,0
4810,0,2,0,0,1,0,0,0,1,0
4811,0,0,1,0,1,0,0,0,1,0
4812,1,0,0,0,0,0,0,0,0,1
4813,1,0,0,0,0,0,0,0,0,0
4814,0,1,0,0,1,0,1,0,0,0
4815,0,2,0,0,1,0,0,0,0,0
4816,1,0,0,0,1,0,1,0,0,0
4817,0,0,0,0,0,0,0,0,0,1
4818,1,2,0,0,1,0,0,0,0,0
4819,0,0,1,0,0,0,0,0,1,0
4820,1,0,0,0,1,1,0,0,1,0
4821,0,1,1,0,0,0,0,0,0,0
4822,0,0,1,0,0,1,0,0,1,0
4823,0,3,1,1,1,0,1,0,1,0
4824,0,0,0,0,1,0,0,0,1,0
4825,0,1,0,0,1,0,0,0,1,0
4826,0,0,0,0,1,1,0,0,1,0
4827,0,1,0,0,0,1,0,0,0,1
4828,0,0,1,0,1,1,0,0,1,0
4829,1,2,1,0,0,1,1,0,1,0
4830,0,1,0,0,0,0,1,0,0,1
4831,1,0,0,1,1,0,1,0,0,0
4832,0,2,0,0,1,0,0,0,1,0
4833,0,0,0,0,1,1,0,0,1,0
4834,0,0,0,0,1,0,1,0,0,0
4835,0,0,0,0,1,1,0,0,1,0
4836,1,0,0,0,0,0,0,0,0,0
4837,1,0,0,0,0,0,1,0,0,0
4838,1,0,0,0,0,0,0,0,0,1
4839,0,2,1,0,0,1,0,0,1,0
4840,0,0,0,0,0,0,0,0,0,1
4841,0,0,0,0,1,0,0,1,0,0
4842,0,2,1,0,1,0,0,0,1,0
4843,0,1,0,0,0,0,0,0,0,1
4844,0,1,0,0,1,1,0,0,1,0
4845,1,2,0,0,0,0,0,0,0,0
4846,0,2,0,0,1,0,0,0,0,0
4847,0,2,0,0,1,0,0,0,1,0
4848,0,0,1,0,1,1,0,0,1,0
4849,0,1,0,0,1,0,0,0,0,0
4850,1,0,0,0,1,0,0,0,0,0
4851,0,0,0,0,0,0,0,0,0,1
4852,1,0,0,0,0,0,0,0,0,1
4853,0,1,0,0,1,0,0,0,0,0
4854,0,1,0,0,0,0,0,0,1,0
4855,0,2,0,0,1,0,0,0,0,0
4856,1,0,0,0,1,0,0,0,0,0
4857,0,0,0,0,1,1,0,0,1,0
4858,0,0,0,0,0,0,0,0,0,1
4859,0,1,0,0,0,0,0,0,0,1
4860,0,2,0,0,0,0,0,0,0,1
4861,0,0,0,0,1,0,0,0,1,0
4862,0,1,0,0,0,1,0,0,1,0
4863,1,0,0,0,0,0,0,1,0,0
4864,1,0,0,1,0,0,1,0,0,0
4865,1,1,0,0,0,0,1,0,0,0
4866,0,0,1,0,1,1,0,0,1,0
4867,1,2,0,0,0,0,0,0,0,1
4868,0,2,0,0,1,0,0,0,0,0
4869,1,0,0,0,0,0,0,0,0,0
4870,0,1,0,0,1,0,0,0,1,0
4871,0,1,1,0,1,0,0,0,1,0
4872,1,1,1,1,1,0,0,1,0,0
4873,0,1,1,0,0,1,0,0,1,0
4874,0,0,0,0,0,0,0,0,0,1
4875,0,0,0,0,0,1,0,0,0,1
4876,0,0,0,0,0,0,0,0,0,1
4877,0,0,0,0,1,1,0,0,1,0
4878,1,0,0,0,1,0,1,0,0,0
4879,0,0,0,0,1,0,1,0,0,0
4880,0,0,0,0,1,0,0,0,0,0
4881,0,3,0,0,1,0,0,0,1,0
